file_name	words	duration
data/train/speed_perturbation-5c9d4122-fe33-4bc6-84aa-03a5620e702d.wav	زوجي من شحال هادي	3.0897278911564627
data/train/5130e73e-9987-40dd-81ad-c76b012cb8a6.wav	الفواكه يشوفوا اعدام قدامهم	4.149138321995465
data/train/augmentation_lobe-3282d49a-1cbd-4558-b3f7-312b26e28373.wav	ابعد الناس بجيب بيلفورت	3.7137641723356007
data/train/speed_perturbation-6bfaada4-fe5b-4cd6-9062-19a336923948.wav	سويعه ونخرج اطروحه	2.988140589569161
data/train/frequency_dropout-4397d454-d28d-434f-a947-b423b1337552.wav	لكن اغلب العمال قديما وبسبب تدخل جيش بحماره	5.223061224489796
data/train/clipping-0fca3785-f382-446e-9bd9-b78bd7f9a224.wav	بلو كامل ساكت	3.5251020408163267
data/train/9598d383-a711-4fd7-8df0-c110e5b2e7c4.wav	المذهب الكاثوليكي	2.930090702947846
data/train/660da814-88b0-49f9-8a5d-0a86ec1455d5.wav	واو واو	4.875666666666667
data/train/augmentation_lobe-cbde2674-5f29-4c43-b0e1-eda710fd8ec6.wav	بس قدرت للسمنه غير واحد شويه للرياض	4.758662131519276
data/train/speed_perturbation-6637c10c-986a-4d16-a028-cc49a9cfdd79.wav	شكرا بزاف	1.3
data/train/speed_perturbation-18b72e06-4231-4615-a64b-31cdedd2221a.wav	مكياج خفيف	2.2915419501133787
data/train/frequency_dropout-5c939299-2c42-44e5-aa5f-7a0447f6c9ef.wav	معرفتش علاش فاضل لحظه	3.568639455782313
data/train/clipping-2322dd96-e530-4e4a-8ba9-062d133d143e.wav	ايش قلت لي لا تقبل اللي في الحائط	3.974988662131519
data/train/augmentation_lobe-96d86d5f-5b43-4a1e-9327-11c427ad14c5.wav	القائد الفصل ما بيناتهم	3.699251700680272
data/train/clipping-b0d885b7-21f1-4377-b6ed-94e1cd712e5b.wav	بالعلالي	3.0752154195011334
data/train/speed_perturbation-14580c9b-c2bc-4630-a14a-92880a92142d.wav	تاريخ اللوحه تحت صندوق التنميه	4.009954648526077
data/train/bb7a423b-57df-4ac0-a412-96337a86fc54.wav	الدكتور من عشر سنين	3.6121768707483
data/train/time_dropout-ff82d5ea-4e57-487b-b401-7f1191faf902.wav	بس اقسم بالله	3.0316780045351472
data/train/2d3c75b1-cbb0-45be-a455-38251cf9a6d7.wav	شيله جود انت لحد القادوس	3.6121768707483
data/train/time_dropout-37e28519-13cc-4964-9464-4ceccd60d992.wav	يوم هشام	3.167666666666667
data/train/augmentation_lobe-74f91a56-f769-4bc4-a3a7-f1f0288ab814.wav	العضو الذكري	2.8586666666666667
data/train/time_dropout-29896d7b-76c6-4511-aa76-06384ccbec89.wav	سالمه	3.1332653061224485
data/train/clipping-2df4a3b9-a3b3-4418-9d38-de596fb16379.wav	اللي في اليسار الكتاب اللي كاتبه	5.106961451247166
data/train/speed_perturbation-910eb1cd-8916-4ee7-bb2a-041102e0f6bc.wav	مشمش	0.8
data/train/f419622e-8ac6-49f1-8e8f-b27f4265f6f5.wav	شوف لندن للاعمال الشقه العشق النائي في ترميم القصر دياله	4.874761904761905
data/train/time_dropout-9689d339-1b0e-4173-9b32-0980ee34b173.wav	وخلي انت صرتي لو ما احكي لهم شيء من المغرب	3.931451247165533
data/train/clipping-fd888731-db8d-4690-ae4e-c37d95032c8c.wav	في براسي غريب	3.1477777777777787
data/train/frequency_dropout-5bc43286-c1a7-4951-a447-a53521d8b780.wav	تاريخ المقاومه المسلحه حول العالم	4.018526077097507
data/train/time_dropout-3e846919-6a74-4712-8bb6-46614e1e1d0e.wav	نفصل سيف بلس الموت بدونك يقولون انهم وسلسله جالس اشوفهم هو اللي هيكسب سيقول حيوانات	10.021666666666668
data/train/691ba05d-07c7-4b9d-8a99-8323e017d5d4.wav	في واحد اعرف سباب علاجات للمريض	3.945963718820861
data/train/clipping-1f6978ae-aa2a-419f-96a0-307e0d6e2325.wav	مرفوعين	2.8865532879818594
data/train/time_dropout-1eb42000-89ec-4389-ab8a-d8e85544f926.wav	جريمه قتل طفلين	6.975666666666666
data/train/73ed499c-c1da-445a-aa22-5db6b8ee77cf.wav	الساروت عافاك	1.5
data/train/clipping-93b29899-7f79-4fad-b93f-67fb5d2f55ee.wav	غادية طيح الشتا	1.2
data/train/time_dropout-c97fcd82-445f-4c9a-bafc-53d4958306de.wav	هيفاء وهبي	3.423666666666666
data/train/time_dropout-9e94299c-1283-4279-978e-8bb4060d26a6.wav	كله	2.7016666666666667
data/train/time_dropout-fe872e9a-47b2-44fb-b56c-521499993eb9.wav	ليلك لابد يكون في الساحه	3.858888888888889
data/train/speed_perturbation-1593e59f-66b0-40d2-9c56-917b74146955.wav	مش قد مسكينه تعبت ليزر عيون ويدرون نفسي كردي	7.492698412698412
data/train/a877fc67-28cc-40f4-b280-74663443d28d.wav	ايش يقول لك	2.6207256235827665
data/train/speed_perturbation-c1e03969-fb70-403f-9cce-3f3ee50d7bce.wav	موقع نمشي مشكله	5.20469387755102
data/train/augmentation_lobe-ea895dfe-b40b-4422-9fcb-1da20cadd76c.wav	بالليل عسكر قديم توقفون قدام الطبيب للحبس	6.02124716553288
data/train/speed_perturbation-bb0932ba-295d-491e-8e3d-e19de2523ab5.wav	بلخضرة	0.8
data/train/time_dropout-b09e72ae-882f-4e70-a160-07fd381539b8.wav	اخرجوا برا	2.8575283446712016
data/train/augmentation_lobe-26422a5e-173a-4802-9211-2570251af7e5.wav	ام الاسره الاخرين	3.060702947845805
data/train/augmentation_lobe-dfdfed73-97fc-461a-80a2-1cc74759bad5.wav	شاهد بلس	2.6543537414965988
data/train/augmentation_lobe-ca1c22ef-e213-481a-bf40-ac76ae749f3a.wav	تاكسي والقضيه الفلسطينيه في الثمانينات	6.879666666666667
data/train/frequency_dropout-5521f91b-5435-44ef-ab92-ce6364c1acc0.wav	المريض يقول قدام الناس	3.568639455782313
data/train/augmentation_lobe-b8b23da9-cf3e-42dc-8eb3-fe32649b0560.wav	فنان مغربي	3.2046666666666668
data/train/abd8481c-ef6a-4670-a000-1b1243d96585.wav	نيلسون مانديلا	3.1477777777777787
data/train/5f7fd114-4769-452e-b197-186e1d837c86.wav	ملك الطرب	4.468412698412698
data/train/augmentation_lobe-de8c82f1-2b55-4d11-86bb-54ca01f3e57c.wav	قد يكون معك سيرجو والعساكر	4.241496598639456
data/train/frequency_dropout-e919ae9f-6596-4107-9a1b-2a879bc45629.wav	خلاص قدام الباب الثاني	4.004013605442177
data/train/augmentation_lobe-647dcebb-0f6f-4140-9fd2-ee4babd8e855.wav	رمضان كريم عليكم	3.4525396825396824
data/train/augmentation_lobe-3c3a0436-9a51-4ae5-8e5c-c27bb057ca97.wav	قبولي لحم بس قرطاسه لعند الظهر	4.482925170068027
data/train/augmentation_lobe-f8f50dcb-4790-4079-98a1-a9ad3ae8845b.wav	علاج	2.9446031746031744
data/train/speed_perturbation-80088888-598f-405b-9a62-9517b1eeb7fa.wav	انت اللي ما تعرف خدمتك	3.496077097505669
data/train/augmentation_lobe-f4443dc5-824e-4134-b180-5535edfc850f.wav	كل واحد يوم عنده طويله مقدمه من عند شجر الرمان او السفرجل	5.29562358276644
data/train/augmentation_lobe-07ebd17d-e88a-4265-965e-2a40ec36a701.wav	سوق	2.3386666666666667
data/train/augmentation_lobe-8b8a4329-9d01-4bf8-99eb-0dfb9f87c9b7.wav	شكرا	0.7
data/train/frequency_dropout-593125a2-a8c9-4318-baa3-bae198618a5b.wav	باغي ننشط	1.2
data/train/clipping-cfde573e-edc3-4df4-ade8-a69daf61615f.wav	بس قسما العصر لقيت قدام فراس الفرقدين	5.266598639455784
data/train/18f68337-27fd-4839-abbb-4253df1d3b5f.wav	احنا نقول فنجان من مستحبات جردانو تنزيل فوتو تخيط	7.3146666666666675
data/train/speed_perturbation-34383144-ddc5-4777-b88a-98aa8dc18556.wav	باغية ننشط	1.1
data/train/frequency_dropout-40f1a9ba-6f94-4b66-be70-314f699c5859.wav	رمادي	0.8
data/train/speed_perturbation-cef6c268-893a-44dc-bc9f-7a9f9b9276c3.wav	صوبه من خشب او سلك	3.3509523809523816
data/train/clipping-5b4109da-fc77-4ea1-86c4-855bdcfde40c.wav	السلام	0.6
data/train/frequency_dropout-578fa4b6-1579-4b89-a742-dfe6a95c5d9f.wav	كريم ضد الشمس	1.2
data/train/time_dropout-c51c9866-2f0d-4110-9272-912758c5e965.wav	سيد دكتور	3.7282766439909296
data/train/frequency_dropout-eb96d8ec-5a1f-4fe9-b66a-dfbdc3cb734a.wav	راس خادم نادي الكتاب	3.3364399092970523
data/train/d62a8441-4461-4574-b559-b42283cb3eb7.wav	صاحب قلب طيب	2.9010657596371883
data/train/frequency_dropout-78473a96-b964-40fc-a6b0-ff19a482715c.wav	تنزيل حويجات	4.412721088435374
data/train/1226e9f7-abe9-442a-bca0-2c8a430f10dd.wav	وادي النار مشاهده التلفاز حكايه	5.469773242630385
data/train/speed_perturbation-ccf68ba6-dd41-437a-95bb-0f2a9fe08fa4.wav	في نفس البلاط اللي تم الادلال الجدير من طرف الشريف ام زين	6.108321995464853
data/train/frequency_dropout-2e1fc7e4-9d98-41dd-91c8-9813a355588a.wav	سعد	2.3495918367346937
data/train/frequency_dropout-1c36c7e7-7ecf-4a3a-b819-c96e29fea15e.wav	مع الوقت كلف	2.8575283446712016
data/train/frequency_dropout-642f33d1-595f-4798-bfe9-49d2f48c7fa7.wav	الله يمهل ولا يهمل	3.510589569160998
data/train/time_dropout-5d9389e2-0553-479e-928a-6d610f762493.wav	معرفتش	0.8
data/train/speed_perturbation-e0f30a72-5502-4f57-bc35-d66f7f278755.wav	سبعطاش	1.1
data/train/649282ec-dc3d-4867-98b4-14567a387fcf.wav	ايش عندهم بغيت تخلع وسهلين امر بس خلي والعطرك يطلعوا السفينه	6.209909297052153
data/train/fae7b412-096e-445a-b701-cccf8181f875.wav	اطرد واحد فينا مليونير	3.9604761904761903
data/train/augmentation_lobe-6043cf02-8346-4a63-bbca-ee665ad27a82.wav	كنت واقف جنب الباب	2.9446031746031744
data/train/time_dropout-072f64db-87c6-4a50-bfaa-97ead086a69d.wav	قدرها وتحترمها وتتركها الله عليها	4.43938775510204
data/train/speed_perturbation-ef2c401b-6563-45bb-b733-57cd25c1d2bd.wav	كل واحد يقول	3.017165532879819
data/train/speed_perturbation-9faa0b90-588b-4051-bbf5-ab90bf960e10.wav	الموت هاتولي واحد حاجه منها ابن ادم	5.252086167800454
data/train/frequency_dropout-c7eb4ffc-f52b-4097-bfc6-a9e37edc6af8.wav	اف جي	3.060702947845805
data/train/frequency_dropout-bbc22c9d-37c7-4426-8069-e759bd81480f.wav	ممكن تعيطي ليها في لبورطابل	2.2
data/train/frequency_dropout-a267a6f1-29dc-4a1f-b151-fc644a58f2eb.wav	قد يحرقون ترقد مساحه سوق قصر الكبير	4.93281179138322
data/train/augmentation_lobe-377cd7ce-17a9-47b8-87c9-33f24276f800.wav	زيد عيال ما كان ديالو عندهم خلهم يقل بوستات سعود	5.310136054421768
data/train/frequency_dropout-c918b0e1-4855-43db-9499-42e927370c7c.wav	اغاني صنعاني	2.52374149659864
data/train/speed_perturbation-8032d555-0c61-4a40-91eb-8f7129afbb3d.wav	هذه تتمحن	2.7124036281179142
data/train/frequency_dropout-f3168181-d6c5-4d6c-a7c0-dd69d46bf52d.wav	شهر تمنية	1.1
data/train/frequency_dropout-3e316710-4abd-4304-97e0-79253dc564bb.wav	جوج	1.0
data/train/frequency_dropout-4d218488-abce-4d55-b13b-44cdb6bffa8c.wav	انا كافيني ساره حالي	3.486666666666667
data/train/speed_perturbation-e3afd0cd-a73c-4d36-b86e-67b596273d35.wav	بدري ولد المدينه كانوا يطلعوا عليه	4.366825396825397
data/train/frequency_dropout-4e9e9bc2-5e79-4ef0-a40b-4298730a6234.wav	يطيح واحد اخر	3.104240362811791
data/train/speed_perturbation-e12df5b5-c7df-4b75-ba7e-fa2673f5de05.wav	سالم	3.3153514739229024
data/train/augmentation_lobe-0f4b4583-bce1-4791-b925-64f4061a5e5f.wav	تحب ستكون الموازي في بلاد مطير مع المرض	4.279750566893424
data/train/speed_perturbation-87d034b7-1689-47a9-a394-b81dd7d1da34.wav	ولا من رمضان من الشارع	4.337666666666666
data/train/clipping-405705fa-1c46-4e28-94ec-b3b6f15e2d0f.wav	واحد كبير	2.248004535147392
data/train/speed_perturbation-04960652-a37a-492c-887f-b82115f935d7.wav	وينك يا كليب تكبر باللي حقي	4.241496598639456
data/train/time_dropout-a4454af4-70a0-4a57-a85e-aecd75a322b7.wav	واحد من بدري الله بينزل	4.744149659863947
data/train/clipping-bab7cba2-45a4-4a49-a377-96030db374de.wav	العمليات من حيدر	3.5787074829931966
data/train/1da2e948-6ebb-4b7d-9321-bb42e693f3d8.wav	مأيو	0.7
data/train/time_dropout-686eee33-7fae-4096-a19c-af632d341c26.wav	الخونه القوليه السميحي كان في اربعه السقف	5.553560090702947
data/train/augmentation_lobe-1e77efa4-bc24-4851-aefc-0ddd5281b9b1.wav	يقبلوني شويه	2.538253968253968
data/train/augmentation_lobe-48935931-e362-4847-bce2-60e0ca0f49af.wav	الخمر يسبب	4.478666666666666
data/train/augmentation_lobe-6a3cbd97-86d8-411c-b190-dd6ca774acd8.wav	اسمي عبد الله	2.697891156462585
data/train/frequency_dropout-9a888b0c-c7e3-4e7f-8ea0-5c1db0c39e5b.wav	الناس هذه اليومين منخرش وهي مو هي بنت تكمل قراءه	5.9347165532879815
data/train/7a28db53-075f-4866-91cb-d222b2d184a6.wav	البديل رومن اللي وقعت بين الحركتين	5.789047619047619
data/train/augmentation_lobe-eddeec71-3dc7-4e50-87ab-c05a1986062a.wav	علاج	2.3641043083900226
data/train/clipping-ad3312ba-92e9-4b24-a6ee-91e0785caa53.wav	ابطال ارسل يفديك الفارقه والزوامل فوق شادين فيهم النايل سات	5.252086167800454
data/train/augmentation_lobe-675f031b-c507-4863-abab-bb85484f0003.wav	النار	2.915578231292517
data/train/speed_perturbation-227d4ede-bee0-44ef-a38e-303f18d938e8.wav	اكيز رفيحي اطفال شمال	4.105600907029478
data/train/1e79020e-a66d-4bd4-ba5a-45aaff79f9ac.wav	عامر	2.973628117913832
data/train/speed_perturbation-7b1c3b9c-3044-417f-81b6-56dfd7d33ca1.wav	زهقت من قبل بالزبده اشكال التعذيب	4.57
data/train/clipping-d39c40fe-2663-4dcc-a9bb-87ddc99e1a0f.wav	بتسكن حسب الطلبات	3.496077097505669
data/train/speed_perturbation-2ecd6936-6380-48e5-97d2-2b11bbdd1b11.wav	الاحمر الشقه اللي حددت اليه ونحن شارك في بناء مدينه مكناس	5.571360544217686
data/train/augmentation_lobe-056a4332-823e-4eff-b81a-d0f3d0f26760.wav	نحن في عطلة	1.0
data/train/frequency_dropout-34b22e66-16ee-4e67-8b88-cdda3a1e55d2.wav	كنسكن هنا	0.9
data/train/augmentation_lobe-1e3fcef4-25ec-4548-8075-7868e5b307bb.wav	ممكن نكون جاي في الطريق	3.2783900226757368
data/train/augmentation_lobe-6168221e-446f-4ec2-ae15-844061072416.wav	محمد حلب حلوه كذاب	3.6106666666666665
data/train/time_dropout-3a8d08cc-f395-43f7-8a11-e3571da358de.wav	سمك التونه منفصل بالي انا وجميع الاسره والعبيد	4.961836734693877
data/train/b09e72ae-882f-4e70-a160-07fd381539b8.wav	اخرجوا برا	2.8575283446712016
data/train/time_dropout-854ffe61-6ca0-4980-9c76-14d8d1b3d98c.wav	اخوك	2.4366666666666665
data/train/time_dropout-87f0aaf4-ecb1-443e-9d82-6613b2b977bb.wav	كل الكفار في مكانه	3.4235147392290246
data/train/augmentation_lobe-917452f2-c7dd-4375-9754-4bb1876defae.wav	الدرب نيوز	5.331666666666667
data/train/10a7c80b-3e44-41df-a34d-c908a607dac3.wav	سيرجن كذا وكذا	3.1609750566893418
data/train/clipping-e519e24b-702f-44d9-85d3-ca69c06f6eba.wav	من وراء الاذن	4.585666666666667
data/train/frequency_dropout-3a44c999-3c33-4b16-b1e9-c68624cf0015.wav	يا ابن الاخت فاطمه	3.9517006802721086
data/train/clipping-9b24c9c9-81e7-42f5-8197-756cdcddac4e.wav	موس	0.7
data/train/time_dropout-9584ad91-ace5-4869-9cc5-3a26eacfc493.wav	وهذا امر طبيعي	2.9010657596371883
data/train/clipping-f185af39-de73-4ca0-a9d5-42e1f2c84bab.wav	ولكن كل شيء مضوجه	3.670226757369615
data/train/speed_perturbation-da19c66a-1984-4ceb-8db9-0db7edec80c1.wav	ايه	0.7
data/train/time_dropout-5e3c97a6-44b6-4249-92e0-5a6bfdba7fca.wav	خمسطاش	1.0
data/train/clipping-644f5190-9387-423b-b90f-6f97fcfe4511.wav	جروب شيشه	2.8575283446712016
data/train/augmentation_lobe-0ff3605a-efc0-4016-a0f5-1ef9f0e744ba.wav	تلخص ما عنديش ما عنديش الخوص	5.463696145124716
data/train/4872d71d-f1d0-40f8-a020-03d4cf030966.wav	سرور في حي الجسر	3.070666666666667
data/train/frequency_dropout-6d80f674-3378-46e8-a5af-ef03c01f0dbd.wav	تمنية	0.6
data/train/time_dropout-09129caa-7705-48bf-b5f8-6fc80a77111f.wav	تشكيله بساكيت جيب فطور راضي الكونترول المحابس يوم	5.310136054421768
data/train/speed_perturbation-cfec30a2-b60b-441c-bbf4-35c5e9af3d38.wav	وهذه كم صوره ويجي	4.437666666666667
data/train/clipping-ef6b207a-5d8b-44ad-a86f-493ab66ea31d.wav	ولا كبير	2.915578231292517
data/train/clipping-b6f5943a-31c8-4757-9e64-5f5d5a35c837.wav	مساكين	3.539614512471655
data/train/time_dropout-1edcda32-2a45-406b-b140-f345da05615f.wav	كلام راكان قناه الاحواز اه كان سلاح معه	4.758662131519276
data/train/clipping-6300a7c5-6dae-4ec0-8107-4597b77b6d82.wav	كرهت يا بنادم الله	3.1332653061224485
data/train/time_dropout-d190672f-797f-46c5-bf63-209a6f3b5735.wav	تفتيح سفنتين شوف كيف شكل يتحرك	4.381337868480726
data/train/augmentation_lobe-61119be7-89ec-4e7e-8be7-a64683cfe257.wav	كان عندنا وحده	4.6715873015873015
data/train/time_dropout-fdc070a9-8a40-44ee-aec6-951429cf233a.wav	نقدر نقول لا	2.4656916099773243
data/train/time_dropout-f7b9e2f1-1f2b-4bc1-a5e5-fa542dfb80cf.wav	قد يمكن فينك يا بنت الناس من بلاصه وحده	5.019886621315194
data/train/speed_perturbation-1e79020e-a66d-4bd4-ba5a-45aaff79f9ac.wav	عامر	2.973628117913832
data/train/augmentation_lobe-ad116b1b-8a35-49e1-b978-48e1cffedfed.wav	عفوا	3.8879138321995454
data/train/6f6ec055-fffd-4aef-926c-acd3b99042c2.wav	بس عشره ايام	2.668866213151928
data/train/frequency_dropout-0e4f13f0-b250-4929-9e6c-e39c12ce8c19.wav	خطه ذكيه في هجمه سريعه كاس من الجيش دير اسبانيا	5.803560090702947
data/train/time_dropout-7dbbbf7a-1d81-44b9-b2ae-da7eb806fd5b.wav	مش يوديك اللي في المشكله	3.554126984126984
data/train/clipping-3189415b-f030-4ba8-9e35-6ef89563f9ee.wav	استعمل اول واحد في حياتي	3.394489795918368
data/train/38d7173d-703b-40d1-a472-cb94da922656.wav	عزوز شكل عامر	3.474666666666667
data/train/clipping-1dabdb16-e44a-47c5-83ff-0fc283a5edbb.wav	الوليد	3.0056666666666665
data/train/augmentation_lobe-05d37e40-5d8a-4f6b-8e31-6447b90c80d4.wav	اسعدك الناس ما	3.0026530612244904
data/train/clipping-e38fa51d-9c23-4f1c-b19a-51dfe7cda08a.wav	ايش تتكلم مع الام ده تقول لك امي	6.120666666666668
data/train/frequency_dropout-85c3acde-7d03-4edd-b2fd-ecd86ab31bd2.wav	قلت لك اثنين	3.8916666666666666
data/train/augmentation_lobe-62b243bb-362d-44a4-a649-ee456a5ac7c6.wav	عياده الدكتور سامر	4.009954648526077
data/train/clipping-2671fc1f-6525-4f2d-b313-f5447f07c978.wav	ممكن تعيط ليها في البورطابل	1.8
data/train/6066271b-72ab-4cfd-860b-5bf22bfd4b84.wav	ابو القعقاع	3.1622902494331067
data/train/82244066-db5d-4c49-9bc4-85d4df25293f.wav	حط اليدين فوق الراس	3.1477777777777787
data/train/frequency_dropout-93266124-9d41-40eb-8c42-39e29dfb28b3.wav	تسعطاش	0.9
data/train/clipping-3f490059-aba5-4659-a0d0-76ad10ca05f1.wav	شوف احجي	3.1477777777777787
data/train/clipping-10420cbd-fc6b-420e-a407-c9c0666e4432.wav	عشر تخربط من نار حضر الاعدام	4.6715873015873015
data/train/speed_perturbation-14263499-0b22-4d46-852a-e3ab818095db.wav	القران	3.060702947845805
data/train/9d280768-cd4d-44fc-8e5c-e9dba9e99f0a.wav	وجود خيوط في الدم	3.060702947845805
data/train/frequency_dropout-783098ea-32d9-4828-96a5-49166974535c.wav	انا في عطلة	1.0
data/train/augmentation_lobe-24dcceb3-7143-44e8-8f3f-d0bf138d3413.wav	قاعة لجتماعات	1.3
data/train/speed_perturbation-25f424d4-c00a-4978-b923-14fa42f65ca7.wav	كيف اشحن صحيفه الديره شيفون سمس حلط موبيلات مثلا انا كان شوفوا لي ذا حياك لانها راشد كيف عليهم	9.265691609977324
data/train/speed_perturbation-dac234be-277e-46f8-b873-d526260fb966.wav	تمشي عند موت الموديل الحبس	3.409002267573696
data/train/509cc649-0c0a-4731-b77c-b84430149aa8.wav	الوقت كان شويه	3.3676666666666666
data/train/time_dropout-199e2605-23f3-4dc6-a0db-1cd7f65292ac.wav	مكينه	2.4511791383219954
data/train/time_dropout-cef6c268-893a-44dc-bc9f-7a9f9b9276c3.wav	صوبه من خشب او سلك	3.3509523809523816
data/train/8600c0d0-9c1f-4c6c-b061-219e9662715d.wav	اتجاه القبله	3.2203401360544217
data/train/augmentation_lobe-7cb64d9a-def0-41df-ba8b-a6d9c79ee8ea.wav	انا دروكه كم صوره	4.013696145124716
data/train/clipping-509cb1ce-c445-4737-a776-b022a91e4e1d.wav	ولا اشتي منك شيء صندوق	4.758662131519276
data/train/clipping-9f54bc0e-5d4e-409c-9f72-589f0e882589.wav	لودي نت الحلقه في القران	4.424875283446712
data/train/frequency_dropout-0f4b4583-bce1-4791-b925-64f4061a5e5f.wav	تحب ستكون الموازي في بلاد مطير مع المرض	4.279750566893424
data/train/frequency_dropout-a7eaeae8-0ddc-454e-8885-708d43529399.wav	ليوم	0.8
data/train/speed_perturbation-9d2e0989-fa15-44b3-862c-5873646c5da8.wav	قتل ابو القعقاع	3.191315192743764
data/train/6b9ece55-4c19-498b-8d92-38a17d415873.wav	الله	2.3205668934240364
data/train/augmentation_lobe-fd888731-db8d-4690-ae4e-c37d95032c8c.wav	في براسي غريب	3.1477777777777787
data/train/frequency_dropout-ccf68ba6-dd41-437a-95bb-0f2a9fe08fa4.wav	في نفس البلاط اللي تم الادلال الجدير من طرف الشريف ام زين	6.108321995464853
data/train/a7eaeae8-0ddc-454e-8885-708d43529399.wav	ليوم	0.8
data/train/19c8b882-a86e-40e3-b75c-8d223c5de082.wav	بس نعيش بلاط احسن فيها كل شي مزيان وباخر	5.09047619047619
data/train/speed_perturbation-31ae673d-fae8-40ef-a568-09e820f49746.wav	شخص هنا في الدور فاطمه بنت شريفه في السكن	6.83172335600907
data/train/clipping-39cdd420-01c6-449a-9f59-77dd058f10db.wav	يربش مشل الطواله	3.409002267573696
data/train/clipping-96affd35-b8bc-4ee7-ad88-eaa7b99c1307.wav	ايش يبيع رخصه استغلال منجم الحديد والرصاص	4.352312925170068
data/train/speed_perturbation-f978931b-29d5-4ebc-a237-e5609fbe42a9.wav	الدكتور صالح تكلم بالصوت تفرقع بلا رحمه ولا صفاء	5.716485260770974
data/train/frequency_dropout-8a919b17-41ed-465b-ae3a-7160a954dd02.wav	اي محل	3.3726666666666665
data/train/augmentation_lobe-59401235-46c0-43d4-a731-600a9d2500d7.wav	النار شبت النار	6.282471655328799
data/train/6fc28c17-fa1c-4ee2-9dbd-0983bee0efc7.wav	اخر واحد من الدراري	3.394489795918368
data/train/clipping-bb7a423b-57df-4ac0-a412-96337a86fc54.wav	الدكتور من عشر سنين	3.6121768707483
data/train/clipping-48669bb7-2b5b-48cf-b182-a25c1575db95.wav	من جد من جد ابيهم	2.7414285714285715
data/train/clipping-eca84a5f-c9e0-4d1e-bad3-efc6a0f740c1.wav	مشاكل	2.7536961451247164
